municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 07:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 08:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 09:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 10:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 11:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 12:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 13:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 14:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 15:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 16:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 17:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 18:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 19:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 20:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 21:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 22:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 23:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 00:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 01:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 02:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 03:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 03:20:00.0;0,20
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 04:20:00.0;0,20
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 04:30:00.0;0,20
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 05:30:00.0;0,20
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 05:40:00.0;0,60
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 05:50:00.0;0,40
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 06:00:00.0;0,80
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 06:10:00.0;0,40
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 06:20:00.0;0,20
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 06:30:00.0;0,40
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 08:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 09:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-16 10:00:00.0;0,00
