municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CAMPO LARGO;410420402A;PR;Vila Andreas;-25,44889;-49,55519;2025-02-01 01:40:00.0;0,20
CAMPO LARGO;410420402A;PR;Vila Andreas;-25,44889;-49,55519;2025-02-01 19:20:00.0;0,20
