municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 14:30:00.0;1,84
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 15:00:00.0;0,79
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 16:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 16:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 18:00:00.0;3,15
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 18:10:00.0;1,18
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 18:30:00.0;1,77
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 18:40:00.0;1,97
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 19:50:00.0;1,18
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 20:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 20:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 22:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-03 23:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 00:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 01:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 02:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 03:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 04:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 05:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 06:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 07:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 08:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 09:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 10:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 11:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 12:10:00.0;0,79
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 12:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 13:00:00.0;0,59
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 13:10:00.0;1,40
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 13:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 17:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 18:40:00.0;0,63
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 18:50:00.0;1,47
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 20:40:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 21:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-04 22:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 00:20:00.0;1,44
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 01:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 02:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 03:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 04:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 05:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 06:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 07:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 08:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 09:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 10:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 11:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 12:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 13:30:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 15:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 16:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 16:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 17:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 18:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 19:00:00.0;0,61
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 19:10:00.0;1,83
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 19:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-05 22:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 00:20:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 01:00:00.0;0,39
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 01:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 01:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 01:50:00.0;0,59
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 03:10:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 03:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 03:40:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 04:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 05:00:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 06:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 06:50:00.0;0,20
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 08:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 09:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 10:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 11:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 12:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 13:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 14:10:00.0;1,57
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 14:20:00.0;1,05
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 14:50:00.0;0,42
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 15:20:00.0;0,00
ALMIRANTE TAMANDARÉ;410040001A;PR;Centro;-25,31;-49,298;2025-09-06 17:10:00.0;0,20
