municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-02 22:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-02 22:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-02 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 00:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 01:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 02:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 03:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 04:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 05:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 06:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 06:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 07:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 07:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 08:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 09:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 09:50:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 10:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 11:20:00.0;0,39
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 11:30:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 11:40:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 12:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 13:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 14:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 15:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 16:10:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 16:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 17:00:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 17:20:00.0;0,20
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 18:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 19:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 20:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 21:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 22:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-03 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 00:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 01:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 02:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 03:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 04:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 05:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 06:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 07:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 08:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 09:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 10:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 11:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 12:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 13:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 14:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 15:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 16:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 17:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 18:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 19:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 20:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 21:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 22:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-04 23:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 00:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 01:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 02:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 03:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 04:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 05:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 06:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 07:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 08:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 09:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 10:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 11:20:00.0;0,00
ITAPERUÇU;411125801A;PR;Centro;-25,219;-49,351;2024-12-05 12:20:00.0;0,00
